device_id,device_type,firmware_version,connection_type,packet_count,avg_packet_size,bandwidth_usage_mb,failed_connection_attempts,unusual_port_access,protocol_type,login_attempts,encryption_used,anomaly_score,geo_location,traffic_spike_ratio,intrusion_label
D6335,Smart Plug,v1.1,Ethernet,36595,1118,2215.77,9,0,TCP,7,0,0.034,South America,0.07,0
D6336,Sensor,v2.0,Ethernet,47093,1131,4092.72,17,1,MQTT,1,1,0.074,South America,3.01,0
D6337,Smart Plug,v1.0,5G,27668,618,4670.7,14,0,MQTT,15,1,0.134,Africa,4.9,1
D6338,Smart Plug,v1.1,5G,22865,1221,1155.04,18,0,TCP,13,1,0.651,North America,2.1,1
D6339,Camera,v2.1,Ethernet,30902,412,2900.18,19,0,MQTT,25,1,0.977,Europe,1.06,0
D6340,Camera,v3.0,WiFi,23296,282,4023.61,10,0,MQTT,22,1,0.453,South America,0.07,0
D6341,Camera,v1.1,Ethernet,15568,1086,3764.51,3,0,HTTP,0,1,0.149,Asia,2.56,0
D6342,Sensor,v2.1,WiFi,28949,513,3098.26,8,0,MQTT,16,1,0.61,Asia,4.96,0
D6343,Sensor,v1.1,5G,37213,567,103.27,7,0,UDP,9,1,0.625,Africa,4.92,0
D6344,Camera,v1.1,Ethernet,8274,149,3622.19,15,0,MQTT,15,1,0.756,Asia,0.51,0
D6345,Camera,v2.0,Ethernet,45920,1338,3868.48,12,0,UDP,2,1,0.71,Europe,4.08,0
D6346,Sensor,v1.0,WiFi,19198,1352,3617.02,4,0,TCP,18,1,0.688,Asia,0.87,1
D6347,Router,v3.0,WiFi,7146,586,3831.39,12,0,TCP,10,1,0.725,Africa,4.05,0
D6348,Sensor,v2.1,Ethernet,4286,1167,2160.27,18,0,HTTP,24,1,0.819,Africa,4.27,0
D6349,Sensor,v1.1,Ethernet,16822,524,4968.82,1,0,TCP,29,0,0.895,Asia,0.04,0
D6350,Sensor,v3.0,WiFi,42721,1077,3856.23,11,0,UDP,14,1,0.003,South America,1.19,0
D6351,Camera,v1.1,5G,6068,693,2897.61,8,0,TCP,17,1,0.666,Asia,0.28,0
D6352,Router,v1.0,WiFi,45324,315,4671.61,0,0,TCP,19,1,0.941,Africa,2.49,0
D6353,Sensor,v3.0,Ethernet,48366,81,4541.91,13,0,MQTT,18,1,0.758,South America,0.13,0
D6354,Camera,v2.1,5G,40552,1343,4074.69,6,0,UDP,6,1,0.081,Africa,3.13,0
D6355,Smart Plug,v1.1,5G,28370,1332,2822.84,16,0,UDP,5,1,0.736,South America,2.79,1
D6356,Smart Plug,v1.0,5G,48411,1240,2640.23,13,1,UDP,8,1,0.253,Asia,1.9,0
D6357,Sensor,v3.0,5G,41229,563,1650.25,16,0,TCP,12,1,0.184,North America,2.31,0
D6358,Smart Plug,v1.1,Ethernet,39373,521,1261.88,1,1,UDP,7,1,0.203,Europe,4.95,0
D6359,Router,v1.1,5G,6487,178,2566.67,8,0,TCP,17,1,0.972,South America,0.84,0
D6360,Smart Plug,v2.1,WiFi,24494,816,2893.13,14,0,TCP,2,1,0.659,Africa,3.66,0
D6361,Smart Plug,v1.0,WiFi,11391,832,1230.19,15,0,HTTP,0,1,0.978,Africa,3.23,0
D6362,Router,v2.0,WiFi,45674,510,4613.78,8,1,HTTP,23,1,0.847,North America,3.32,0
D6363,Sensor,v1.1,Ethernet,30193,416,2790.8,3,0,TCP,28,1,0.925,Africa,1.73,0
D6364,Sensor,v3.0,5G,2710,688,2637.26,14,0,TCP,17,0,0.555,Africa,1.08,0
D6365,Router,v2.1,WiFi,35341,604,2183.84,9,1,MQTT,3,1,0.349,Africa,3.25,0
D6366,Router,v2.1,WiFi,28437,385,299.78,6,0,HTTP,17,1,0.739,South America,4.56,0
D6367,Router,v1.1,WiFi,35556,289,4413.18,5,0,UDP,15,0,0.018,South America,4.88,0
D6368,Smart Plug,v1.1,5G,4904,424,1591.8,14,0,HTTP,17,1,0.644,Europe,2.4,0
D6369,Router,v1.1,WiFi,34158,897,3215.88,1,0,HTTP,2,0,0.956,North America,2.13,0
D6370,Camera,v2.0,5G,10327,175,3041.09,14,0,HTTP,13,1,0.846,Asia,1.74,0
D6371,Smart Plug,v1.1,5G,31434,275,2926.59,17,0,UDP,9,1,0.189,North America,4.05,0
D6372,Sensor,v1.0,5G,6611,1320,2633.3,13,0,TCP,28,0,0.128,Europe,1.28,0
D6373,Sensor,v3.0,Ethernet,41065,1011,915.38,17,0,HTTP,4,1,0.826,South America,2.57,1
D6374,Sensor,v1.1,Ethernet,41582,222,1410.22,2,0,HTTP,7,0,0.053,South America,1.73,0
D6375,Smart Plug,v2.0,5G,39540,635,2625.7,19,0,TCP,25,0,0.995,North America,4.38,0
D6376,Camera,v3.0,5G,19827,1411,3948.82,13,0,TCP,17,1,0.467,Asia,1.41,0
D6377,Router,v2.1,Ethernet,49317,1180,2165.62,5,0,MQTT,29,1,0.928,South America,3.43,0
D6378,Router,v1.1,Ethernet,31239,1335,1027.57,13,0,HTTP,28,1,0.811,South America,2.94,0
D6379,Sensor,v3.0,5G,19894,733,448.84,1,1,TCP,4,1,0.697,North America,1.64,0
D6380,Sensor,v2.1,Ethernet,3081,1228,3318.42,15,0,UDP,26,1,0.206,North America,1.27,0
D6381,Smart Plug,v2.0,WiFi,12885,974,2122.47,15,1,UDP,11,1,0.086,Asia,4.02,0
D6382,Camera,v1.0,5G,14766,1086,635.6,16,0,MQTT,28,1,0.656,Asia,2.55,0
D6383,Router,v1.1,5G,35683,467,3375.59,15,0,HTTP,3,1,0.19,North America,3.06,0
D6384,Smart Plug,v1.0,Ethernet,5196,467,1045.82,15,0,TCP,11,1,0.829,Asia,4.81,0
D6385,Router,v2.0,WiFi,14050,664,2549.99,7,0,UDP,12,0,0.067,Europe,1.99,0
D6386,Sensor,v3.0,Ethernet,6773,1320,1537.88,5,0,MQTT,13,1,0.524,North America,4.07,0
D6387,Router,v3.0,WiFi,1842,256,4659.13,17,0,HTTP,13,0,0.422,Africa,3.19,0
D6388,Camera,v2.0,WiFi,38588,1186,1149.16,13,1,UDP,18,0,0.925,Asia,2.97,0
D6389,Camera,v2.0,5G,36377,1200,2105.39,15,0,MQTT,9,1,0.899,North America,0.27,0
D6390,Sensor,v1.1,WiFi,45141,1368,4797.87,7,1,TCP,21,1,0.72,Africa,4.56,0
D6391,Camera,v2.1,5G,3634,1063,1600.44,17,1,UDP,8,1,0.755,Europe,1.14,0
D6392,Camera,v1.0,WiFi,14785,586,3226.52,13,0,HTTP,23,1,0.707,Europe,2.37,0
D6393,Smart Plug,v1.0,5G,5236,413,1590.47,16,1,UDP,17,1,0.675,South America,3.76,0
D6394,Router,v3.0,WiFi,5685,379,562.27,7,0,TCP,16,1,0.997,Africa,2.61,0
D6395,Sensor,v3.0,Ethernet,27458,1006,3141.46,15,0,TCP,23,1,0.736,Africa,0.02,0
D6396,Sensor,v1.1,WiFi,8654,976,4581.0,9,1,MQTT,4,1,0.946,Africa,4.75,0
D6397,Sensor,v2.0,Ethernet,44341,715,2268.3,9,0,TCP,1,0,0.437,Europe,0.1,0
D6398,Sensor,v1.0,WiFi,1734,698,3134.62,17,0,HTTP,9,0,0.998,South America,0.45,0
D6399,Sensor,v1.1,WiFi,17008,1074,3048.4,17,0,HTTP,0,0,0.614,Europe,1.12,0
D6400,Camera,v3.0,5G,21410,656,2081.3,8,0,UDP,26,0,0.905,North America,2.99,0
D6401,Smart Plug,v3.0,WiFi,15217,507,3078.33,0,0,UDP,7,0,0.091,Africa,4.86,0
D6402,Sensor,v1.0,WiFi,1822,684,1304.0,15,0,TCP,7,0,0.611,Africa,4.61,0
D6403,Smart Plug,v3.0,WiFi,8711,1295,1896.41,9,0,TCP,5,1,0.993,South America,3.26,0
D6404,Smart Plug,v3.0,Ethernet,3964,819,2217.17,14,1,TCP,20,1,0.067,South America,3.71,0
D6405,Camera,v2.1,5G,1167,1363,4321.4,4,1,TCP,4,1,0.947,Africa,3.56,0
D6406,Sensor,v2.0,5G,26076,560,1748.18,16,0,UDP,21,1,0.146,Europe,3.43,0
D6407,Camera,v3.0,WiFi,39306,836,3179.33,8,0,HTTP,20,1,0.996,South America,4.06,0
D6408,Sensor,v2.1,WiFi,7371,1384,1074.89,5,0,MQTT,17,1,0.289,Africa,1.7,0
D6409,Camera,v1.1,Ethernet,44193,437,1270.32,1,1,UDP,6,1,0.794,North America,1.11,0
D6410,Smart Plug,v3.0,WiFi,11928,247,3245.66,12,0,UDP,3,1,0.028,South America,1.74,0
D6411,Sensor,v1.1,5G,47000,95,3813.93,17,0,HTTP,22,1,0.287,Asia,0.24,0
D6412,Router,v3.0,5G,31231,346,2315.96,19,1,MQTT,0,1,0.603,North America,4.84,0
D6413,Smart Plug,v1.0,Ethernet,20486,899,1682.15,3,0,HTTP,21,1,0.227,Africa,3.7,0
D6414,Router,v2.1,Ethernet,49881,936,4552.26,9,0,TCP,1,0,0.761,South America,1.07,0
D6415,Smart Plug,v2.1,5G,46310,749,687.68,10,0,MQTT,18,1,0.676,South America,1.28,0
D6416,Camera,v1.0,Ethernet,1934,525,3606.36,12,1,UDP,2,1,0.991,Europe,4.96,0
D6417,Sensor,v2.0,WiFi,47994,934,3453.95,16,0,TCP,25,1,0.584,Africa,3.84,0
D6418,Smart Plug,v2.1,WiFi,2453,1047,3454.32,10,0,TCP,0,1,0.768,Asia,2.13,0
D6419,Camera,v1.1,Ethernet,13978,431,4677.75,3,1,TCP,29,1,0.075,Africa,1.03,0
D6420,Sensor,v2.1,5G,11232,721,3643.67,13,0,TCP,20,1,0.043,South America,0.2,0
D6421,Sensor,v2.0,Ethernet,8303,1339,1514.81,2,0,TCP,12,1,0.582,South America,3.35,0
D6422,Smart Plug,v1.1,5G,10422,229,1773.51,11,0,TCP,7,1,0.985,Asia,3.9,0
D6423,Sensor,v1.1,Ethernet,11395,1063,1961.64,3,0,MQTT,11,1,0.269,North America,0.54,0
D6424,Smart Plug,v1.0,Ethernet,36025,665,163.74,15,0,TCP,29,0,0.002,Africa,0.01,0
D6425,Sensor,v3.0,Ethernet,22347,1458,4568.42,6,0,MQTT,7,1,0.341,Africa,1.79,0
D6426,Router,v1.0,WiFi,42494,1190,377.03,19,0,MQTT,25,1,0.739,Africa,3.34,0
D6427,Camera,v3.0,WiFi,17440,657,3501.97,18,0,HTTP,27,1,0.802,Europe,4.62,0
D6428,Router,v1.0,5G,20342,189,3653.5,17,0,HTTP,26,1,0.781,Asia,4.4,0
D6429,Smart Plug,v3.0,Ethernet,22622,101,4220.14,8,0,MQTT,6,1,0.081,North America,3.44,0
D6430,Router,v2.1,WiFi,44694,411,2771.28,10,0,TCP,22,1,0.771,Africa,4.07,0
D6431,Smart Plug,v1.1,Ethernet,12195,1300,3629.07,18,1,HTTP,7,1,0.082,North America,1.78,0
D6432,Sensor,v3.0,5G,46435,1406,1520.59,16,0,TCP,28,0,0.987,North America,1.23,0
D6433,Sensor,v2.1,WiFi,40752,800,3730.46,17,0,TCP,23,1,0.37,North America,0.62,0
D6434,Smart Plug,v2.0,5G,23525,797,1723.64,5,0,HTTP,14,1,0.693,South America,0.91,0
D6435,Router,v1.0,WiFi,34823,489,4515.16,2,0,HTTP,29,1,0.485,Africa,4.81,0
D6436,Sensor,v2.0,Ethernet,10304,1334,825.28,13,0,HTTP,20,1,0.241,Africa,4.65,0
D6437,Camera,v2.1,5G,5091,711,1585.63,8,0,TCP,6,1,0.611,Africa,0.23,0
D6438,Sensor,v2.0,WiFi,31726,349,2498.86,2,0,UDP,11,0,0.016,Asia,2.35,1
D6439,Camera,v2.0,WiFi,36933,1318,3881.49,1,0,UDP,17,0,0.505,Europe,1.87,0
D6440,Router,v2.1,Ethernet,16167,383,3746.51,18,0,HTTP,3,1,0.039,Europe,3.26,0
D6441,Camera,v1.1,5G,13863,575,1061.48,5,0,TCP,5,1,0.568,Europe,1.64,0
D6442,Camera,v3.0,5G,44963,288,729.74,2,0,UDP,10,1,0.457,Europe,1.4,0
D6443,Camera,v1.0,5G,17508,569,1526.81,8,0,HTTP,29,1,0.895,South America,4.05,0
D6444,Camera,v3.0,Ethernet,25276,1194,2423.93,17,0,TCP,9,0,0.966,Asia,4.74,0
D6445,Sensor,v1.0,WiFi,35197,805,2699.64,6,0,TCP,29,0,0.651,Asia,1.01,0
D6446,Camera,v3.0,WiFi,48741,1418,2151.4,1,0,TCP,18,0,0.185,South America,1.18,0
D6447,Sensor,v2.0,5G,35894,1092,3318.82,0,0,TCP,17,0,0.524,Africa,2.1,0
D6448,Camera,v1.1,WiFi,24331,531,2143.52,4,0,TCP,11,1,0.002,South America,3.53,0
D6449,Smart Plug,v2.0,5G,1111,1001,4732.18,2,0,TCP,16,1,0.768,Europe,0.84,0
D6450,Router,v1.1,Ethernet,23527,828,1312.23,6,0,TCP,19,0,0.041,Asia,2.34,0
D6451,Camera,v2.1,Ethernet,38492,226,3140.59,5,1,HTTP,1,1,0.808,South America,4.2,0
D6452,Smart Plug,v1.0,Ethernet,15329,716,3060.78,0,0,HTTP,29,1,0.265,Europe,1.17,0
D6453,Camera,v1.0,5G,13344,964,1415.06,18,1,MQTT,18,0,0.25,Europe,0.24,0
D6454,Camera,v2.1,WiFi,16702,871,2064.32,19,0,HTTP,11,1,0.09,North America,4.53,1
D6455,Camera,v3.0,Ethernet,44648,145,1833.71,13,0,HTTP,25,1,0.686,Africa,3.94,0
D6456,Smart Plug,v2.1,5G,24562,544,870.77,9,0,MQTT,10,1,0.366,Africa,3.49,0
D6457,Router,v2.1,5G,25402,579,2391.7,1,0,HTTP,14,1,0.09,Africa,0.44,0
D6458,Smart Plug,v1.1,Ethernet,23636,250,1939.44,10,0,UDP,10,0,0.321,Asia,4.5,0
D6459,Router,v2.1,Ethernet,22310,209,899.8,15,0,UDP,10,1,0.922,Asia,1.53,0
D6460,Camera,v1.0,Ethernet,5685,1069,2254.9,16,0,HTTP,21,1,0.035,Asia,1.06,1
D6461,Sensor,v2.0,WiFi,49230,215,2115.0,4,0,HTTP,9,1,0.669,Asia,2.44,0
D6462,Camera,v1.1,WiFi,46973,1450,665.51,17,0,HTTP,18,1,0.501,Europe,4.61,0
D6463,Router,v1.1,5G,17295,156,664.63,15,0,HTTP,2,1,0.598,Africa,4.97,0
D6464,Smart Plug,v3.0,Ethernet,14937,1118,3241.06,9,0,MQTT,3,1,0.392,Asia,3.07,0
D6465,Camera,v2.0,Ethernet,47261,603,3535.84,5,1,MQTT,2,1,0.482,Africa,4.78,1
D6466,Smart Plug,v1.1,WiFi,5556,712,4706.49,7,0,HTTP,14,1,0.759,Europe,2.27,0
D6467,Smart Plug,v2.1,Ethernet,37389,665,444.15,5,0,HTTP,5,1,0.483,Asia,0.15,1
D6468,Smart Plug,v1.1,5G,9875,112,598.13,3,1,MQTT,8,1,0.376,North America,1.38,0
D6469,Camera,v1.1,Ethernet,14199,1345,268.57,4,0,UDP,7,1,0.276,South America,1.51,0
D6470,Smart Plug,v1.1,WiFi,36905,604,2665.82,5,0,TCP,1,1,0.451,Asia,3.91,0
D6471,Smart Plug,v3.0,5G,41942,1497,3117.51,14,0,HTTP,18,1,0.576,Asia,0.62,0
D6472,Camera,v1.1,5G,46854,219,2023.58,5,1,UDP,14,0,0.374,North America,0.87,0
D6473,Smart Plug,v1.1,Ethernet,16915,838,3991.53,18,1,TCP,7,1,0.901,Europe,3.07,0
D6474,Camera,v3.0,5G,12326,609,3436.63,19,0,TCP,18,1,0.996,South America,0.65,1
D6475,Router,v2.0,Ethernet,30172,1324,4929.34,7,0,UDP,4,1,0.204,Europe,2.48,0
D6476,Router,v1.0,Ethernet,9239,713,698.1,12,0,HTTP,11,1,0.644,North America,0.18,0
D6477,Router,v3.0,WiFi,30160,1455,301.0,3,1,TCP,26,1,0.206,Asia,3.34,1
D6478,Smart Plug,v3.0,5G,44967,1064,1381.27,16,0,HTTP,11,1,0.541,South America,4.54,0
D6479,Sensor,v1.1,Ethernet,9959,1144,105.06,13,1,HTTP,27,1,0.393,Europe,4.37,0
D6480,Sensor,v1.1,Ethernet,44042,238,4663.73,17,0,UDP,8,1,0.245,Asia,0.37,0
D6481,Smart Plug,v1.0,Ethernet,2639,1301,1526.72,14,1,MQTT,17,1,0.342,Africa,2.96,0
D6482,Sensor,v1.1,5G,43173,90,2766.63,18,0,HTTP,24,1,0.123,North America,0.52,0
D6483,Camera,v2.1,5G,13299,1206,1597.17,10,0,MQTT,9,1,0.079,Europe,0.27,0
D6484,Sensor,v1.1,5G,33258,210,1236.59,6,0,UDP,4,1,0.45,Africa,3.05,0
D6485,Smart Plug,v1.1,Ethernet,182,931,770.3,0,0,UDP,14,0,0.815,Europe,2.86,0
D6486,Smart Plug,v2.1,5G,41836,328,1608.63,2,0,UDP,24,1,0.683,Europe,0.47,0
D6487,Camera,v1.0,Ethernet,12381,1490,3080.94,18,1,UDP,19,1,0.595,Africa,1.8,0
D6488,Router,v2.1,5G,15220,321,4858.39,0,1,TCP,23,1,0.421,North America,1.58,0
D6489,Smart Plug,v3.0,5G,10046,1276,2794.88,3,0,MQTT,23,1,0.469,North America,1.71,0
D6490,Camera,v2.1,Ethernet,10991,890,2668.22,10,0,UDP,18,1,0.021,Africa,1.67,0
D6491,Sensor,v2.0,5G,19740,806,185.96,6,0,UDP,20,1,0.94,North America,4.12,0
D6492,Sensor,v3.0,Ethernet,26211,773,4202.09,6,0,HTTP,9,1,0.311,South America,1.77,0
D6493,Camera,v1.1,5G,38875,1326,233.76,13,0,MQTT,16,1,0.914,South America,1.65,0
D6494,Camera,v3.0,5G,33390,1414,4532.1,14,0,UDP,28,1,0.716,Asia,0.15,0
D6495,Smart Plug,v1.0,5G,30704,1157,2697.97,4,0,MQTT,5,1,0.562,Africa,3.95,0
D6496,Sensor,v1.0,5G,34562,1112,850.65,13,0,MQTT,8,1,0.445,South America,3.3,0
D6497,Camera,v2.1,WiFi,18736,1243,2264.02,12,0,UDP,27,1,0.323,Europe,1.71,0
D6498,Sensor,v3.0,Ethernet,4937,282,4974.97,19,0,TCP,29,1,0.638,North America,2.26,0
D6499,Camera,v1.1,WiFi,11901,624,1532.36,17,0,UDP,16,0,0.97,South America,3.97,0
D6500,Sensor,v1.0,5G,23810,1466,1354.6,0,0,TCP,17,1,0.804,South America,1.72,0
D6501,Router,v1.1,5G,41337,955,598.85,12,0,UDP,13,1,0.391,Africa,2.37,0
D6502,Smart Plug,v2.0,Ethernet,31721,1281,2989.74,19,1,TCP,22,1,0.482,Europe,0.1,0
D6503,Sensor,v1.0,Ethernet,49399,1127,455.24,6,0,HTTP,5,0,0.468,South America,4.59,0
D6504,Router,v2.1,Ethernet,41016,660,3832.38,5,1,MQTT,25,1,0.26,Europe,1.86,0
D6505,Sensor,v2.0,Ethernet,13165,406,4596.93,8,0,MQTT,10,1,0.847,North America,1.48,0
D6506,Sensor,v3.0,5G,45574,566,4660.04,9,0,UDP,18,1,0.693,North America,3.05,0
D6507,Router,v1.1,Ethernet,28330,513,548.5,2,0,UDP,15,1,0.598,North America,2.63,0
D6508,Sensor,v1.0,WiFi,36488,399,2795.73,6,1,TCP,1,1,0.433,Asia,2.0,0
D6509,Sensor,v2.0,Ethernet,10731,67,494.58,10,1,TCP,6,1,0.239,Africa,4.61,0
D6510,Smart Plug,v2.0,Ethernet,29928,822,2864.36,11,0,TCP,25,1,0.64,North America,1.81,0
D6511,Router,v1.0,WiFi,9231,580,4076.75,11,0,TCP,25,1,0.237,Asia,4.99,0
D6512,Router,v3.0,WiFi,14407,1313,2693.57,12,0,TCP,20,1,0.009,Asia,3.95,0
D6513,Camera,v3.0,WiFi,3809,1237,4361.55,7,1,UDP,5,1,0.067,Africa,4.52,0
D6514,Sensor,v2.1,WiFi,48854,301,4010.36,3,0,MQTT,14,1,0.694,North America,1.41,0
D6515,Smart Plug,v3.0,Ethernet,46783,166,1389.98,19,1,TCP,24,0,0.378,Africa,0.35,0
D6516,Sensor,v2.1,WiFi,20821,1262,3154.21,0,0,MQTT,12,1,0.206,Africa,2.1,0
D6517,Sensor,v2.0,5G,32294,1073,46.99,5,0,MQTT,6,1,0.238,South America,1.57,0
D6518,Camera,v1.0,Ethernet,5194,1121,1986.25,1,0,UDP,19,0,0.494,Africa,0.3,0
D6519,Sensor,v3.0,5G,9515,581,1197.42,13,0,HTTP,26,0,0.905,Asia,0.36,0
D6520,Smart Plug,v2.1,Ethernet,48946,503,4686.21,17,0,TCP,24,0,0.269,North America,0.87,0
D6521,Smart Plug,v2.0,Ethernet,48344,1372,2032.89,9,1,TCP,2,0,0.655,Africa,1.89,0
D6522,Camera,v3.0,5G,13630,288,3273.78,0,1,TCP,14,0,0.826,Asia,4.68,0
D6523,Sensor,v1.1,WiFi,7572,628,3662.59,2,0,TCP,19,1,0.489,North America,3.29,0
D6524,Smart Plug,v2.0,WiFi,36231,1344,3868.33,19,0,UDP,25,1,0.027,Europe,1.99,0
D6525,Sensor,v3.0,5G,19507,1146,3681.52,3,0,HTTP,2,1,0.796,Asia,4.0,0
D6526,Sensor,v2.0,WiFi,18301,309,1452.93,17,0,UDP,25,1,0.879,Europe,2.84,0
D6527,Sensor,v1.0,Ethernet,28048,1301,3433.48,7,1,TCP,26,1,0.031,Europe,2.09,0
D6528,Camera,v1.0,Ethernet,47008,991,2749.56,8,0,TCP,14,1,0.116,South America,0.72,0
D6529,Sensor,v1.0,Ethernet,49935,1016,2990.89,18,0,MQTT,27,1,0.087,Europe,4.64,0
D6530,Smart Plug,v1.1,WiFi,23215,882,14.06,1,0,MQTT,2,0,0.221,Asia,3.12,0
D6531,Sensor,v1.0,WiFi,28061,279,1298.71,8,0,HTTP,27,1,0.496,Africa,2.2,0
D6532,Smart Plug,v1.1,5G,47183,1490,4654.11,2,0,TCP,14,1,0.033,North America,2.19,0
D6533,Sensor,v1.0,Ethernet,47282,346,1457.48,1,0,TCP,0,1,0.169,South America,3.83,0
D6534,Smart Plug,v2.0,5G,2117,636,2195.7,6,0,HTTP,20,1,0.407,North America,0.9,0
D6535,Smart Plug,v3.0,WiFi,4323,1302,941.5,16,0,MQTT,19,1,0.633,Asia,2.09,0
D6536,Sensor,v3.0,5G,35052,445,701.63,16,0,MQTT,10,1,0.91,Africa,0.32,0
D6537,Sensor,v1.0,WiFi,23175,1132,1051.26,8,0,TCP,24,1,0.83,Europe,0.4,0
D6538,Smart Plug,v3.0,Ethernet,6631,235,2772.7,0,0,MQTT,3,1,0.054,Europe,2.63,0
D6539,Router,v1.0,Ethernet,4766,1308,4595.95,0,0,HTTP,18,0,0.967,Asia,1.9,0
D6540,Camera,v1.0,WiFi,23881,1472,1637.73,7,0,UDP,21,1,0.267,Asia,3.6,0
D6541,Router,v2.1,WiFi,44123,1182,1623.81,16,0,MQTT,27,1,0.364,North America,4.93,0
D6542,Router,v2.1,WiFi,35336,107,2825.06,7,0,HTTP,27,1,0.075,North America,4.3,0
D6543,Sensor,v2.1,Ethernet,40159,291,1790.15,18,0,TCP,9,0,0.936,North America,2.21,0
D6544,Camera,v1.1,WiFi,40123,637,4552.98,3,0,UDP,26,1,0.546,Europe,1.89,1
D6545,Router,v2.1,Ethernet,36788,380,1895.46,17,0,HTTP,20,1,0.516,Asia,2.93,0
D6546,Sensor,v1.0,5G,4336,794,2457.31,12,0,UDP,3,1,0.015,South America,0.46,0
D6547,Router,v2.0,Ethernet,2039,1422,2671.61,6,1,MQTT,15,1,0.003,Europe,4.94,0
D6548,Router,v2.1,5G,36724,664,3912.52,2,0,TCP,0,1,0.682,South America,4.9,0
D6549,Sensor,v2.1,Ethernet,32918,687,2823.89,13,0,MQTT,26,1,0.482,North America,4.61,0
D6550,Sensor,v2.0,Ethernet,16026,530,1203.38,8,0,MQTT,12,1,0.508,North America,3.31,0
D6551,Sensor,v1.0,WiFi,27652,360,628.7,2,1,HTTP,18,1,0.65,Asia,2.52,0
D6552,Camera,v1.1,Ethernet,30200,608,4689.49,6,0,HTTP,13,1,0.146,Africa,3.53,1
D6553,Router,v2.1,WiFi,1460,552,4009.8,14,1,MQTT,12,1,0.998,Africa,1.57,0
D6554,Sensor,v2.0,WiFi,39673,1083,124.6,3,0,HTTP,28,1,0.081,North America,4.26,0
D6555,Smart Plug,v1.0,WiFi,44796,278,4109.43,4,0,HTTP,3,1,0.268,Africa,0.67,0
D6556,Router,v3.0,Ethernet,12094,1089,2957.08,8,0,UDP,9,1,0.694,Africa,4.02,0
D6557,Smart Plug,v1.1,WiFi,25041,724,2599.28,2,0,MQTT,26,1,0.516,North America,4.34,1
D6558,Camera,v2.0,5G,27631,717,71.02,15,1,MQTT,7,1,0.097,Asia,0.85,1
D6559,Sensor,v2.0,5G,35913,865,3906.51,15,0,HTTP,8,1,0.775,Europe,2.39,0
D6560,Smart Plug,v2.0,Ethernet,11193,1294,998.34,18,0,MQTT,13,1,0.97,Africa,4.46,0
D6561,Camera,v2.1,WiFi,33125,404,3642.63,8,1,MQTT,7,1,0.473,South America,4.8,0
D6562,Sensor,v3.0,5G,11751,767,89.18,19,0,HTTP,24,1,0.253,Africa,4.06,0
D6563,Smart Plug,v1.1,Ethernet,32912,470,3983.8,0,0,TCP,25,1,0.107,Europe,4.7,0
D6564,Smart Plug,v1.0,Ethernet,24944,916,124.97,16,0,HTTP,0,1,0.205,Europe,4.68,0
D6565,Camera,v1.0,Ethernet,17818,369,1187.11,11,0,TCP,10,1,0.311,Europe,4.9,0
D6566,Sensor,v3.0,Ethernet,49923,937,1348.71,8,0,TCP,15,1,0.188,Europe,2.07,0
D6567,Sensor,v2.0,Ethernet,48222,558,795.97,4,0,UDP,0,1,0.684,South America,1.43,0
D6568,Smart Plug,v2.0,WiFi,13689,1348,2410.48,14,1,TCP,29,1,0.023,Asia,3.16,0
D6569,Smart Plug,v2.0,WiFi,39868,641,1425.6,12,1,MQTT,18,1,0.409,Europe,0.94,1
D6570,Smart Plug,v2.0,WiFi,20122,1451,4966.51,18,0,HTTP,28,0,0.374,Europe,2.79,0
D6571,Sensor,v2.0,WiFi,47348,604,2904.04,2,0,MQTT,19,1,0.878,South America,2.9,0
D6572,Camera,v3.0,Ethernet,38953,831,2836.72,1,0,TCP,17,0,0.273,Africa,4.03,0
D6573,Camera,v2.1,Ethernet,334,959,1112.14,12,1,HTTP,25,1,0.582,Africa,1.81,0
D6574,Sensor,v1.1,5G,6934,518,2049.36,6,1,HTTP,6,1,0.005,South America,3.01,0
D6575,Router,v2.0,5G,15155,1231,628.65,8,0,HTTP,8,1,0.917,Africa,4.52,0
D6576,Camera,v2.1,WiFi,3307,1279,3815.02,9,0,HTTP,26,1,0.637,North America,2.11,0
D6577,Smart Plug,v1.0,Ethernet,2500,1440,1662.48,0,0,UDP,5,1,0.794,Asia,2.86,1
D6578,Router,v3.0,5G,9709,362,3762.31,15,0,UDP,19,1,0.569,Africa,3.94,0
D6579,Router,v2.1,5G,21573,490,1864.76,10,0,UDP,5,1,0.816,South America,1.25,0
D6580,Camera,v2.0,5G,45430,779,4943.9,7,0,HTTP,0,1,0.084,North America,0.52,0
D6581,Router,v2.0,5G,24035,820,863.9,12,0,MQTT,5,1,0.71,Asia,3.41,0
D6582,Router,v2.0,WiFi,23974,94,17.6,15,0,TCP,15,0,0.149,Europe,1.85,0
D6583,Camera,v2.1,Ethernet,40608,395,2978.18,2,0,UDP,3,1,0.576,Africa,1.91,0
D6584,Camera,v2.0,WiFi,25115,1498,4765.24,12,0,MQTT,2,1,0.986,Asia,4.65,0
D6585,Router,v2.1,5G,14284,115,3238.8,16,0,UDP,21,1,0.181,Asia,2.04,0
D6586,Smart Plug,v2.0,5G,46906,1471,437.76,5,0,UDP,8,1,0.256,Europe,4.77,0
D6587,Sensor,v1.0,Ethernet,29643,306,2707.0,9,1,TCP,23,1,0.211,Asia,0.53,0
